,ID,A1,CA3,CA5,RCC,ROC,D,Point,end,pred,radius,centre
18137,7334,3.1123286498890512,9.236232392742902,15.442250827959487,732.5891443850612,415.8692405484039,15.332473857722094,POINT (-790491.8542000018 -1159547.0846000016),False,0,,
18138,7334,3.099467873918095,9.31620676719595,15.430869312304148,347.36967564940625,775.675267502369,13.93108957055684,POINT (-790496.7978999987 -1159561.5982000008),False,0,,
18139,7334,3.104410243388804,9.29410479347934,15.427345362409538,498.3079432777736,3356.627162469132,23.122962366557296,POINT (-790501.8410999998 -1159574.5843999982),False,1,,
18140,7334,3.0902266761724406,9.215548838602391,15.303471682350253,458.5207721929852,457.9787892969056,23.97658945375641,POINT (-790509.4048000015 -1159596.4353),False,0,,
18141,7334,3.020911919041147,9.099593565043351,15.27680535283585,217.23365903639683,227.0133656024161,28.422745920415544,POINT (-790518.4006999992 -1159618.6603000015),False,1,,
18142,7334,2.9884549698297653,9.082168433274608,15.144420002910463,208.7849920096492,367.6269171815839,35.45820897344917,POINT (-790532.1590000018 -1159643.5311999992),False,0,,
18143,7334,3.0728015444036934,9.033281407696876,15.015148185888396,522.783050978071,655.9024032279723,36.45325360503792,POINT (-790553.8548999988 -1159671.5771000013),False,1,,
18144,7334,2.9720248934634164,9.005781297017483,15.113177522835002,300.8956723673628,395.68417906321713,65.43917142086993,POINT (-790574.125 -1159701.875),False,0,,
18145,7334,2.9609548591503736,9.051921008601544,15.168982036616487,258.8234703522831,368.5824735981614,27.878371423168268,POINT (-790600.8125 -1159761.625),False,0,,
18146,7334,3.1189412559877536,9.12415559874938,15.193524235107478,1277.4819419246965,267.08539889975106,29.993889163428783,POINT (-790607.4237999991 -1159788.7080999985),False,0,,
18147,7334,3.044259483611252,9.260544482493687,15.28564166838078,505.9172642696169,766.0243787522168,68.43449679476271,POINT (-790613.875 -1159818),False,1,,
18148,7334,3.097343742894683,9.205745553242652,15.33582565597725,1423.3723128929084,2476.1397685788834,57.52034414213936,POINT (-790622.0296999998 -1159885.946899999),False,0,,
18149,7334,3.0641423267367176,9.172624916378243,15.272883061370266,528.7992683578997,791.5832165611915,24.36045805762317,POINT (-790626.3509000018 -1159943.3046999983),False,1,151.58025041571048,POINT (-790777.5361944886 -1159932.3694795165)
18150,7334,3.011138846746844,9.13127983486433,15.110103424365438,151.58025042045224,176.80081033056527,15.155371653642694,POINT (-790630.0549999997 -1159967.3819000013),False,1,151.58025041571048,POINT (-790777.5361944886 -1159932.3694795165)
18151,7334,3.0559986613807686,8.948617354734038,14.719469333511626,161.48588458464894,106.0922562971122,12.480395958134942,POINT (-790634.2884000018 -1159981.9340000004),False,1,151.58025041571048,POINT (-790777.5361944886 -1159932.3694795165)
18152,7334,2.881479846606425,8.644188160028063,14.66414144085462,37.95583780006667,36.6970779308378,7.197457063023949,POINT (-790638.7862999998 -1159993.5757),False,0,,
18153,7334,2.706709652040869,8.597003932727006,14.696076154447107,17.812722419853223,22.973079128201103,8.17213700255296,POINT (-790643.0196999982 -1159999.3964999989),False,0,,
18154,7334,3.0088144340797123,8.758597646459915,14.700225721023806,60.791496921801965,40.51606259551964,7.959574027810459,POINT (-790650.1634000018 -1160003.3652999997),False,0,,
18155,7334,3.043073560339333,9.112036222376512,14.84766441914078,114.41823795627498,101.17792709260728,14.57371256278702,POINT (-790657.571800001 -1160006.2756999992),False,1,7.2868562813935105,POINT (-790664.5832500011 -1160008.2600999996)
18156,7334,3.060148227957466,9.1321403330202,15.049157851310438,299.84154850652817,553.6071136755608,34.24705502428333,POINT (-790671.5947000012 -1160010.2445),False,1,7.2868562813935105,POINT (-790664.5832500011 -1160008.2600999996)
18157,7334,3.0289185447234006,8.997269856891394,14.940311835266533,202.66212741920756,236.49315036254123,11.380118393529388,POINT (-790705.1968999989 -1160016.859099999),False,0,,
18158,7334,2.9082030842105278,8.837090046969735,14.967500495184389,44.31479679066023,41.641272721278405,9.256687583527228,POINT (-790716.0447999984 -1160020.2985999994),False,0,,
18159,7334,2.899968418035806,8.87843372250352,14.956520247729502,74.40310471778957,109.10000460404449,26.549604016358284,POINT (-790723.9822999984 -1160025.0612000003),False,0,,
18160,7334,3.0702622202571863,9.019398618795575,14.92380363425839,461.31089401883855,1059.45979106884,39.245897311917616,POINT (-790742.8183999993 -1160043.7716999985),False,1,382.5529590421594,POINT (-791010.449567595 -1159770.2321422847)
18161,7334,3.049167980502583,9.115632132012056,15.135354941532054,497.7468553145745,545.4799766117519,52.72742539789724,POINT (-790772.5625 -1160069.375),False,1,382.5529590421594,POINT (-791010.449567595 -1159770.2321422847)
18162,7334,2.9962019312522874,9.16512430323906,15.341720990677388,269.5523996547217,395.4539882227929,25.55939742119098,POINT (-790815.5282999985 -1160099.9384000003),False,1,382.5529590421594,POINT (-791010.449567595 -1159770.2321422847)
18163,7334,3.119754391484192,9.22229078991762,15.351972018642652,1446.803214358631,475.7619917152172,37.63054504027276,POINT (-790838.2824999988 -1160111.5801),False,1,382.5529590421594,POINT (-791010.449567595 -1159770.2321422847)
18164,7334,3.1063344671811413,9.306602106887784,15.36786718292036,849.5169881025713,3543.6021295406085,22.27059657849303,POINT (-790872.1493000016 -1160127.9842999987),False,0,,
18165,7334,3.080513248222449,9.25191086018388,15.444605592663226,328.6364714209249,486.99298798855614,17.868778483563727,POINT (-790892.5221999995 -1160136.9800999984),False,0,,
18166,7334,3.0650631447802903,9.218516733997896,15.312638145371595,270.3733321972386,296.35776447725374,23.50363768259768,POINT (-790908.3973000012 -1160145.1821999997),False,0,,
18167,7334,3.072940340995156,9.125790429968006,15.26621247060142,297.92632386953875,223.31943065908504,17.394453689780054,POINT (-790928.3925999999 -1160157.5357000008),False,1,120.53073486665198,POINT (-790865.4079910297 -1160260.3004657538)
18168,7334,2.9877869441925613,9.120636077598682,15.304503808912347,120.53073486768194,152.1337618109846,19.64523593631299,POINT (-790942.5285999998 -1160167.6717999987),False,1,120.53073486665198,POINT (-790865.4079910297 -1160260.3004657538)
18169,7334,3.0599087924109645,9.166500323136905,15.293192605534806,310.9513076822938,310.23043271059,31.137877785846168,POINT (-790956.5515000001 -1160181.4301999994),False,1,120.53073486665198,POINT (-790865.4079910297 -1160260.3004657538)
18170,7334,3.1188045865333778,9.23246532034709,15.35660348466359,1202.801423265543,504.78058695391536,23.67990919275861,POINT (-790976.9244999997 -1160204.9781999998),False,0,,
18171,7334,3.053751941402748,9.30890774806006,15.409110041819035,352.66415551811144,592.7361963788848,38.25340318434503,POINT (-790992.0058000013 -1160223.2344999984),False,0,,
18172,7334,3.136351220123937,9.230396662874696,15.321134362335467,12052.259295942386,4569.592814047928,88.08861511338613,POINT (-791013.6875 -1160254.75),False,0,,
18173,7334,3.040293501348009,9.148577834399344,15.241494374003564,489.3498174831837,545.5641002247811,10.933230235779147,POINT (-791063.2342999987 -1160327.5835000016),False,1,,
